url,name,description,start_date,end_date,venue_name,venue_city,venue_state,yelp_labels,yelp_scores,event_text
https://www.eventbrite.com/e/the-future-of-higher-education-tickets-1982388811299,"The Future of Higher Education Tickets, Monday, Mar 2 from 11:30 am to 1:15 pm","Eventbrite - Lincoln Forum presents The Future of Higher Education - Monday, March 2, 2026 at Union League Club, Chicago, IL. Find event and ticket information.",,,,,,"['Education', 'Event Planning & Services', 'Venues & Event Spaces']","[0.943, 0.846, 0.651]","Categories: Education, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com.au/e/meet-people-social-chicago-friday-cultural-international-party-tickets-1059313969599,"Meet People Social Chicago Friday | Cultural International Party Tickets, Multiple dates","Eventbrite - Meet People Social Chicago presents Meet People Social Chicago Friday | Cultural International Party - Friday, 1 November 2024 at Jake Melnick's Corner Tap, Chicago, IL. Find event and ticket information (prices in AUD).",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Nightlife']","[0.911, 0.764, 0.745]","Categories: Arts & Entertainment, Event Planning & Services, Nightlife"
https://www.eventbrite.com/e/chicago-bacon-fest-live-band-bacon-everything-food-drink-photo-ops-tickets-1789424539969,"Chicago Bacon Fest: Live Band & Bacon Everything: Food, Drink & Photo Ops Tickets, Saturday, Feb 28 at 12 pm","Eventbrite - Chicago Bacon Fest presents Chicago Bacon Fest: Live Band & Bacon Everything: Food, Drink & Photo Ops - Saturday, February 28, 2026 at Old Crow Smokehouse, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Music Venues']","[0.981, 0.923, 0.85]","Categories: Arts & Entertainment, Event Planning & Services, Music Venues"
https://www.eventbrite.com/e/salsa-class-for-couples-tickets-1977150073092,"Salsa Class For Couples Tickets, Multiple dates","Eventbrite - Ballroom Dance Chicago presents Salsa Class For Couples - Tuesday, January 6, 2026 at Ballroom Dance Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Event Planning & Services', 'Arts & Entertainment']","[0.921, 0.86, 0.854]","Categories: Performing Arts, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/in-person-class-classic-french-macaron-chicago-tickets-1023535400937,"In-person class: Classic French Macaron (Chicago) Tickets, Multiple dates","Eventbrite - CocuSocial presents In-person class: Classic French Macaron (Chicago) - Sunday, October 6, 2024 at Gateway To Learning, Chicago, IL. Find event and ticket information.",,,,,,"['Specialty Food', 'Arts & Entertainment', 'Event Planning & Services']","[0.983, 0.834, 0.784]","Categories: Specialty Food, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/delightfully-unbothered-comedy-show-tickets-1981008949094,Delightfully Unbothered Comedy Show,"A women-forward stand-up show spotlighting comics over 40 (with one Gen Z’er) sharing fearless laughs about life, aging, and zero nonsense.",2026-02-06T19:30:00-06:00,2026-06-05T21:00:00-05:00,The Lincoln Lodge,Chicago,IL,"['Arts & Entertainment', 'Arcades']","[0.554, 0.342]","Categories: Arts & Entertainment, Arcades"
https://www.eventbrite.com/e/march-madness-day-party-pisces-szn-bash-tickets-1983165086158,"March Madness Day Party Pisces ♓️ Szn Bash Tickets, Sunday, Mar 1 from 2 pm to 8 pm","Eventbrite - Soiree Society presents March Madness Day Party Pisces ♓️ Szn Bash - Sunday, March 1, 2026 at The Dime, North Lincoln Avenue, Chicago, IL, USA, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Nightlife', 'Performing Arts']","[0.969, 0.912, 0.89]","Categories: Arts & Entertainment, Nightlife, Performing Arts"
https://www.eventbrite.com/e/matchas-mantras-tickets-1982390369961,"Matchas & Mantras ✨ Tickets, Wednesday, Mar 4 from 7:45 pm to 9:30 pm","Eventbrite - Veronica Guziak presents Matchas & Mantras ✨ - Wednesday, March 4, 2026 at We The People Fitness Studio, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Event Planning & Services']","[0.953, 0.918, 0.899]","Categories: Arts & Entertainment, Performing Arts, Event Planning & Services"
https://www.eventbrite.com/e/network-with-dee-tickets-1982170985777,"Network With Dee Tickets, Sunday, Mar 8 from 1 pm to 3 pm","Eventbrite - Dee Velez presents Network With Dee - Sunday, March 8, 2026 at Jonlegendhands Barbershop, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.889, 0.827, 0.785]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/first-ihcc-networking-breakfast-tickets-1977909641983,"First IHCC Networking Breakfast Tickets, Thursday, Feb 26 from 8 am to 10 am","Eventbrite - Illinois Hispanic Chamber of Commerce (IHCC) presents First IHCC Networking Breakfast - Thursday, February 26, 2026 at Union League Club, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Active Life']","[0.824, 0.814, 0.707]","Categories: Event Planning & Services, Venues & Event Spaces, Active Life"
https://www.eventbrite.com/e/wet-willie-goes-to-karate-tickets-1982064258553,Wet Willie Goes To Karate,"A hilarious and heartfelt solo comedy about a broken-hearted man fighting love, loss, and himself—one ""karate"" lesson at a time.",2026-02-28T20:00:00-06:00,2026-02-28T21:00:00-06:00,Vittum Theater,Chicago,IL,['Arts & Entertainment'],[0.686],Categories: Arts & Entertainment
https://www.eventbrite.com/e/running-tour-of-the-chicago-river-with-mejay-gula-tickets-1981587226738,"Running Tour of The Chicago River with Mejay Gula Tickets, Wednesday, Feb 25 from 6:30 pm to 8:30 pm","Eventbrite - Read & Run Chicago presents Running Tour of The Chicago River with Mejay Gula - Wednesday, February 25, 2026 at Chicago Athletic Association - The Unbound Collection by Hyatt, Chicago, IL. Find event and ticket information.",,,,,,"['Active Life', 'Venues & Event Spaces', 'Event Planning & Services']","[0.918, 0.898, 0.891]","Categories: Active Life, Venues & Event Spaces, Event Planning & Services"
https://www.eventbrite.com/e/offsite-book-event-tayari-jones-at-wilson-abbey-tickets-1980667428597,"Offsite Book Event: Tayari Jones at Wilson Abbey Tickets, Sunday, Mar 8 from 6 pm to 8 pm","Eventbrite - Women & Children First presents Offsite Book Event: Tayari Jones at Wilson Abbey - Sunday, March 8, 2026 at Wilson Abbey, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Active Life']","[0.498, 0.488, 0.351]","Categories: Arts & Entertainment, Event Planning & Services, Active Life"
https://www.eventbrite.com/e/selena-paint-party-tickets-1977808749210,"Selena Paint Party Tickets, Multiple dates","Eventbrite - Cam Studios Chicago presents Selena Paint Party - Friday, January 23, 2026 at 5420 W Belmont Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Event Planning & Services']","[0.983, 0.929, 0.928]","Categories: Arts & Entertainment, Performing Arts, Event Planning & Services"
https://www.eventbrite.com/e/late-winter-dinner-party-series-a-local-seasonal-communal-meal-tickets-1982307003610,"Late Winter Dinner Party Series: A Local, Seasonal, Communal Meal Tickets, Friday, Mar 6 from 7 pm to 9:30 pm","Eventbrite - Good Company Chicago presents Late Winter Dinner Party Series: A Local, Seasonal, Communal Meal - Friday, March 6, 2026 at Trogo Kitchen and Market, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Nightlife']","[0.91, 0.829, 0.693]","Categories: Event Planning & Services, Venues & Event Spaces, Nightlife"
https://www.eventbrite.com/e/deep-dish-pizza-classes-with-pizzeria-uno-tickets-927332926747,"Deep Dish Pizza Classes with Pizzeria UNO Tickets, Multiple dates","Eventbrite - Pizzeria UNO presents Deep Dish Pizza Classes with Pizzeria UNO - Wednesday, July 10, 2024 at Pizzeria Due, Chicago, IL. Find event and ticket information.",,,,,,"['Specialty Food', 'Event Planning & Services', 'Restaurants']","[0.936, 0.84, 0.812]","Categories: Specialty Food, Event Planning & Services, Restaurants"
https://www.eventbrite.com/e/faaji-fridays-tickets-1981388283694,"FAAJI FRIDAYS Tickets, Multiple dates","Eventbrite - FAAJI HOUSE presents FAAJI FRIDAYS - Friday, January 30, 2026 at V Live Restaurant & Live Music Entertainment, Chicago, IL. Find event and ticket information.",,,,,,"['Music Venues', 'Performing Arts', 'Arts & Entertainment']","[0.973, 0.956, 0.952]","Categories: Music Venues, Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/venteux-en-jazz-tickets-1983165130290,Venteux en Jazz,"Venteux en Jazz | Live Jazz Night
Join us for an evening of live jazz  in the cafe, featuring a quartet from Columbia College Chicago!",2026-02-26T18:00:00-06:00,2026-02-26T20:00:00-06:00,"Venteux Brasserie, Cafe & Oyster Bar",Chicago,IL,"['Arts & Entertainment', 'Performing Arts', 'Nightlife']","[0.943, 0.892, 0.883]","Categories: Arts & Entertainment, Performing Arts, Nightlife"
https://www.eventbrite.com/e/cultivating-presence-community-iftar-tickets-1983329335432,"Cultivating Presence: Community Iftar Tickets, Multiple dates","Eventbrite - Ta'leef presents Cultivating Presence: Community Iftar - Saturday, February 21, 2026 at Ta'leef Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.858, 0.763, 0.711]","Categories: Event Planning & Services, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/community-grief-ritual-tickets-1981601423200,"Community Grief Ritual Tickets, Saturday, Mar 7 from 10 am to 6 pm","Eventbrite - Megan Eberhardt presents Community Grief Ritual - Saturday, March 7, 2026 at 4251 N Lincoln Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.912, 0.794, 0.717]","Categories: Event Planning & Services, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/crafting-curiosities-owl-pellet-dissectionjewelry-making-workshop-tickets-1314245576899,"Crafting Curiosities: Owl Pellet Dissection/Jewelry Making Workshop Tickets, Multiple dates","Eventbrite - Nina Salem presents Crafting Curiosities: Owl Pellet Dissection/Jewelry Making Workshop - Saturday, May 31, 2025 at The Insect Asylum, chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.966, 0.847, 0.829]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/tech-and-business-networking-elevating-your-potential-lincoln-park-tickets-1852748443469,"Tech and Business Networking | Elevating Your Potential - Lincoln Park Tickets, Wednesday, Mar 4 from 6 pm to 8 pm","Eventbrite - Strive Networking presents Tech and Business Networking | Elevating Your Potential - Lincoln Park - Wednesday, March 4, 2026 at Parlay Lincoln Park, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Nightlife', 'Active Life']","[0.826, 0.625, 0.528]","Categories: Venues & Event Spaces, Nightlife, Active Life"
https://www.eventbrite.com/e/all-the-feels-come-cozy-rb-trap-soul-slow-jams-tickets-1982526151086,ALL THE FEELS: COME COZY (R&B • Trap Soul • Slow Jams),"All The Feels is back with a night built for real vibes—nothing but R&B, Trap Soul and Slow Jams in an intimate, late-night setting.",2026-03-07T22:00:00-06:00,2026-03-08T01:00:00-06:00,Row 24 Chicago,Chicago,IL,"['Nightlife', 'Music Venues', 'Venues & Event Spaces']","[0.763, 0.657, 0.553]","Categories: Nightlife, Music Venues, Venues & Event Spaces"
https://www.eventbrite.com/e/all-black-ghana-independence-day-party-tickets-1980240406362,"ALL BLACK GHANA INDEPENDENCE DAY PARTY Tickets, Saturday, Mar 7 from 3 pm to 8 pm","Eventbrite - IPARTYYY presents ALL BLACK GHANA INDEPENDENCE DAY PARTY - Saturday, March 7, 2026 at Reserv, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Event Planning & Services']","[0.996, 0.969, 0.94]","Categories: Performing Arts, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/multi-vertical-business-networking-elevating-your-potential-lincoln-park-tickets-1852749797519,"Multi-Vertical Business Networking | Elevating Your Potential -Lincoln Park Tickets, Wednesday, Mar 4 from 6 pm to 8 pm","Eventbrite - Strive Networking presents Multi-Vertical Business Networking | Elevating Your Potential -Lincoln Park - Wednesday, March 4, 2026 at Parlay Lincoln Park, Chicago, IL. Find event and ticket information.",,,,,,['Nightlife'],[0.421],Categories: Nightlife
https://www.eventbrite.sg/e/user-centered-ux-writing-skills-1-day-session-in-chicago-il-tickets-1979956960568,"User-Centered UX Writing Skills: 1 Day Session in Chicago, IL Tickets, Multiple dates","Eventbrite - Mangates presents User-Centered UX Writing Skills: 1 Day Session in Chicago, IL - Friday, January 16, 2026 at Regus IL, Chicago - 111 W. Jackson, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Education', 'Venues & Event Spaces']","[0.792, 0.523, 0.383]","Categories: Event Planning & Services, Education, Venues & Event Spaces"
https://www.eventbrite.com/e/diy-herbal-incense-workshop-tickets-1982539477947,"DIY Herbal Incense Workshop Tickets, Saturday, Mar 7 from 11 am to 1 pm","Eventbrite - Darina Dyazhuk presents DIY Herbal Incense Workshop - Saturday, March 7, 2026 at 1821 W Hubbard St, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.958, 0.823, 0.724]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/inoma-night-out-a-black-history-celebration-tickets-1979936695956,"INOMA Night-Out | A Black History Celebration Tickets, Friday, Feb 27 from 6 pm to 10 pm","Eventbrite - INOMA presents INOMA Night-Out | A Black History Celebration - Friday, February 27, 2026 at 191 North Wacker, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Nightlife', 'Performing Arts']","[0.953, 0.918, 0.912]","Categories: Arts & Entertainment, Nightlife, Performing Arts"
https://www.eventbrite.com/e/local-edition-luxury-farmers-market-tickets-1982102909158,"Local Edition Luxury Farmers Market Tickets, Sunday, Mar 8 from 10 am to 3 pm","Eventbrite - Local Edition Market presents Local Edition Luxury Farmers Market - Sunday, March 8, 2026 at Walden, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Active Life']","[0.727, 0.394, 0.352]","Categories: Event Planning & Services, Venues & Event Spaces, Active Life"
https://www.eventbrite.com/e/love-language-rb-saturdays-tickets-1657620901739,LOVE LANGUAGE | R&B Saturdays,"Chicago’s sexiest Saturday party  R&B, Slow Jamz &amp; Dance vibes every month. Speak your Love Language. RSVP NOW!",2025-09-06T22:00:00-05:00,2026-04-05T02:00:00-05:00,Row 24 Chicago,Chicago,IL,['Music Venues'],[0.343],Categories: Music Venues
https://www.eventbrite.com/e/welcoming-hearts-a-special-ramadan-iftar-for-muslim-reverts-new-muslims-tickets-1982238837724,"Welcoming Hearts: A Special Ramadan Iftar for Muslim Reverts & New Muslims Tickets, Saturday, Mar 7 from 5 pm to 7 pm","Eventbrite - Downtown Islamic Center presents Welcoming Hearts: A Special Ramadan Iftar for Muslim Reverts & New Muslims - Saturday, March 7, 2026 at Downtown Islamic Center, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Active Life']","[0.905, 0.888, 0.811]","Categories: Event Planning & Services, Venues & Event Spaces, Active Life"
https://www.eventbrite.com/e/sip-savor-milan-aperitivo-tickets-1982299376798,"Sip & Savor: Milan Aperitivo Tickets, Friday, Mar 6 from 6 pm to 7 pm","Eventbrite - Eataly Chicago presents Sip & Savor: Milan Aperitivo - Friday, March 6, 2026 at Eataly Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Venues & Event Spaces', 'Nightlife']","[0.948, 0.913, 0.908]","Categories: Arts & Entertainment, Venues & Event Spaces, Nightlife"
